kw,qid,label,mode,exact_label,exact_alias,ctx,sl_log1p,p31_cnt,p279_cnt,ctx_p31,ctx_p279,alias_inv,y
ni,Q42519,gris,none,0,0,0,4.91,2,2,28.3,26.9,0.25,0
ni,Q721850,Nicholas Edward Brown,none,0,0,0,3,1,0,30.3,0,0.25,0
ni,Q41572,Mykolaïv,none,0,0,0,4.61,3,0,23.3,0,0.182,0
trace elements,Q11781028,microelement,alias,0,1,0.9,3.04,0,3,0,42.3,0.5,0
trace elements,Q62947167,Trace Elements Memorandum,none,0,0,0.9,0,1,0,31.9,0,1,0
trace elements,Q351792,trace element,label,1,0,0.9,3.58,0,3,0,43.1,1,1
trace elements,Q2629153,trace element analysis,none,0,0,2.8,1.1,1,2,27.6,39.2,0.667,0
trace elements,Q26359085,"Trace element distribution near Jasperoids in the Weepah Spring Wilderness Study Area, Lincoln and Nye Counties, Nevada",none,0,0,1.9,0,1,0,22.3,0,1,0
trace elements,Q26368864,Trace element analysis of normal lung tissue and hilar lymph nodes by spark source mass spectrometry,none,0,0,1.9,0,1,0,22.3,0,1,0
trace elements,Q123954826,trace element accumulation,none,0,0,0.9,0,0,1,0,23.9,1,0
calcium monoxide,Q185006,calcium oxide,alias,0,1,1.9,4.25,1,1,33,36.1,0.111,1
cao,Q250423,lime,alias,0,1,1.9,4.17,0,1,0,27.6,0.25,1
cao,Q5164965,Contemporary Authors,none,0,0,0,1.1,3,0,44.2,0,0.4,0
cao,Q320930,Cao Wei,none,0,0,5.8,3.93,3,0,43.6,0,0.222,0
cao,Q6005,Cabinet Office,none,0,0,0,2.48,1,0,40.8,0,0.4,0
cao,Q913250,Library and Archives Canada,none,0,0,0,3.3,4,0,42.2,0,0.182,0
cao,Q540160,Club Atletic Oradea,none,0,0,0,2.94,1,0,22.2,0,0.667,0
cao,Q131877,natural rubber,none,0,0,0,3.87,0,5,0,40.1,0.167,0
cao,Q16275156,Cao,label,1,0,1.9,0.69,1,0,33.4,0,1,0
cao,Q204077,Cao Cao,none,0,0,1.9,4.25,1,0,40.2,0,0.111,0
cao,Q708408,Caotun Township,none,0,0,0,2.94,1,0,27.1,0,0.25,0
cao,Q313333,Cao Pi,none,0,0,1.9,3.91,1,0,40.2,0,0.5,0
cao,Q698890,Cao Zhi,none,0,0,3.8,3.58,1,0,40.2,0,0.118,0
cao,Q47248,Caorle,none,0,0,0,4.03,1,0,33,0,1,0
cao,Q182874,Cao Xueqin,none,0,0,1.9,4.04,1,0,40.2,0,0.057,0
cao,Q64864886,Yumeng Cao,none,0,0,1.9,0,1,0,40.2,0,0.667,0
cao,Q102590,Caorso,none,0,0,0,3.93,1,0,33,0,1,0
cao,Q36865,Cao Bằng,none,0,0,1.9,3.91,1,0,26,0,0.5,0
cao,Q38570,Central Asian Shepherd Dog,none,0,0,0,3.76,1,1,22.2,30.1,0.333,0
cao,Q1360927,Moray Firth,none,0,0,0,3.4,1,0,29.1,0,0.286,0
cao,Q24532211,Van-Mai Cao-Lormeau,none,0,0,1.9,1.1,1,0,40.2,0,0.118,0
cao,Q378470,Cao Rui,none,0,0,1.9,3.5,1,0,40.2,0,0.333,0
cao,Q1329823,Yun Shouping,none,0,0,0,2.89,1,0,40.2,0,0.032,0
cao,Q1072283,chief administrative officer,none,0,0,0,2.08,1,1,35.4,28,0.667,0
cao,Q10861167,Iran Civil Aviation Organization,none,0,0,0,1.39,1,0,30.7,0,0.5,0
cao,Q180920,Empress Cao Jie,none,0,0,1.9,2.77,1,0,40.2,0,0.667,0
cao,Q41619726,Caofeng Pan,none,0,0,0,0,1,0,40.2,0,1,0
cao,Q182023,Cao County,none,0,0,1.9,2.89,1,0,33.1,0,0.667,0
cao,Q35656,Cao Lãnh,none,0,0,1.9,3.33,1,0,24.3,0,0.667,0
cao,Q609763,Caouënnec-Lanvézéac,none,0,0,0,3.69,1,0,30.9,0,0.5,0
cao,Q47179441,Caoyun governor,none,0,0,0,0,0,2,0,26.4,1,0
cao,Q11091052,Caojia Town,none,0,0,0,1.1,1,0,38.8,0,1,0
cao,Q557261,Cao Ang,none,0,0,1.9,2.83,1,0,40.2,0,1,0
cao,Q699893,Cao Zhang,none,0,0,3.8,2.83,1,0,40.2,0,0.667,0
cao,Q703812,Cao Yuan,none,0,0,1.9,3.43,1,0,40.2,0,1,0
cao,Q706905,Cao Yu,none,0,0,3.8,2.56,1,0,40.2,0,1,0
cao,Q77822,Cao Fang,none,0,0,1.9,3.3,1,0,40.2,0,0.333,0
cao,Q580624,Cao Chong,none,0,0,1.9,2.77,1,0,40.2,0,0.667,0
cao,Q184793,conception assistée par ordinateur,none,0,0,0,4.11,1,2,40.1,46.3,0.2,0
cao,Q185006,oxyde de calcium,alias,0,1,1.9,4.25,1,1,33,36.1,0.111,0
cao,Q749085,Sōtō,none,0,0,0,3.5,1,2,37.1,27.6,0.333,0
cao,Q192095,Caretta caretta,none,0,0,0,4.23,1,0,36.5,0,0.091,0
cao,Q18113858,caoutchouc,none,0,0,0,4.32,1,2,40.1,39.7,1,0
cao,Q47521,cours d'eau,none,0,0,0,3.91,0,1,0,36.9,0.25,0
cao,Q41861,hypertension artérielle,none,0,0,1.9,4.74,2,5,41.9,41.3,0.25,0
cao,Q424,Cambodge,none,0,0,0,5.78,4,0,44.2,0,0.154,0
cao,Q189004,collège,none,0,0,0,4.44,1,2,34.6,49.1,0.667,0
cao,Q183816,maîtrise,none,0,0,1.9,4.28,3,2,44.1,42,0.2,0
cao,Q14674,crayon,none,0,0,0,5.02,1,2,20.3,29.8,0.25,0
cao,Q144,chien,none,0,0,0,5.8,1,2,35.7,36,0.286,0
cao,Q1011,Cap-Vert,none,0,0,0,5.65,4,0,45.4,0,0.133,0
cao,Q1817208,superlatif,none,0,0,0,3.04,1,1,20.3,18.7,1,0
cao,Q132418,Cap-Nord,none,0,0,0,4.49,1,0,27.2,0,0.333,0
cao,Q484876,directeur général ou directrice générale,none,0,0,0,4.38,4,2,41.2,38.6,0.182,0
cao,Q6714735,caoutchouc synthétique,none,0,0,0,3.47,1,4,30.7,40.2,0.25,0
cao,Q1194864,conception assistée par ordinateur pour l'électronique,none,0,0,1.9,3.14,1,3,21.7,44.7,0.286,0
cao,Q1402561,chef militaire,none,0,0,0,3.04,1,2,34.5,41.1,1,0
cao,Q589298,rédacteur ou rédactrice en chef,none,0,0,0,3.78,3,2,41.8,38,0.167,0
cao,Q217102,restauration,none,0,0,0,3.5,4,5,42,43,0.2,0
cao,Q1210950,chenal,none,0,0,0,3.3,0,3,0,41.7,0.667,0
cao,Q7735,plongeon,none,0,0,0,4.39,1,2,24.3,39.7,1,0
cao,Q7368,mouton,none,0,0,0,5.43,1,4,35.7,41.5,0.5,0
cao,Q65157376,Orford Musique,none,0,0,0,1.39,4,0,43.4,0,0.4,0
cao,Q37901,détroit,none,0,0,0,4.83,0,2,0,38.1,0.667,0
cao,Q332342,Trinity College,none,0,0,0,3.89,7,0,40.3,0,0.4,0
cao,Q45776,fjord,none,0,0,0,4.53,0,3,0,39,0.333,0
cao,Q2860545,archives nationales d'outre-mer,none,0,0,0,1.61,2,0,45.9,0,0.333,0
cao,Q832237,protection de l'environnement,none,0,0,0,4.22,2,1,41.5,35.6,0.286,0
cao,Q36297,années 1950,none,0,0,0,4.76,1,0,25.2,0,0.25,0
cao,Q75520,plateau,none,0,0,1.9,4.66,1,2,20.2,34.6,0.4,0
cao,Q269949,highway,none,0,0,0,3.95,1,2,25.3,39.4,1,0
spin orbit coupling,Q1570979,spin–orbit interaction,alias,0,1,3.8,3.04,0,2,0,38,0.2,0
composites,Q60780830,Composites: Philadelphia (Apertures),none,0,0,0,0,1,0,20.9,0,1,0
composites,Q1756475,Composite à matrice métallique,none,0,0,1,2.08,0,1,0,25.3,0.4,0
composites,Q2972446,Ciment à renfort fibre de verre,none,0,0,1,2.48,2,0,30.1,0,0.2,0
composites,Q477605,Composite à matrice céramique,none,0,0,0,2.08,0,1,0,25.3,0.667,0
composites,Q50707,composite number,none,0,0,0,4.28,1,1,12.2,18.9,1,0
composites,Q181790,composite material,none,0,0,1,4.03,0,2,0,40.1,0.25,0
composites,Q17853087,union,none,0,0,0,1.1,0,2,0,39.4,0.167,0
composites,Q169358,stratovolcano,none,0,0,0,4.25,0,1,0,15,0.4,0
composites,Q5156741,Composite Gazetteer of Antarctica,none,0,0,0,2.48,1,0,18.3,0,0.5,0
composites,Q4230425,collection volume,none,0,0,0,1.39,2,4,37.7,43.4,0.182,0
composites,Q83076627,composite given name,none,0,0,1,0,0,1,0,19.6,0.667,0
composites,Q99527517,collective entity,none,0,0,0,0,1,1,23.1,21.6,0.222,0
composites,Q734649,Composite order,none,0,0,0,3.69,1,0,24.7,0,0.4,0
composites,Q18557019,composite lymphoma,none,0,0,0,0,1,1,27.5,17.8,0.5,0
composites,Q2928948,butoconazole,none,0,0,0,2.83,1,1,22.2,21.1,0.154,0
composites,Q3366856,composite particle,none,0,0,1,2.3,1,2,28,36.7,0.25,0
composites,Q1317763,engineered wood,none,0,0,0,3.09,0,1,0,17,0.333,0
composites,Q57273893,metal replacement,none,0,0,1,0,0,1,0,33.2,0.667,0
composites,Q5156774,composite ship,none,0,0,0,0.69,1,2,19.9,29.5,1,0
composites,Q5156830,Compound File Binary File Format,none,0,0,1,1.39,1,1,23.7,23.7,0.154,0
composites,Q5156750,composite character,none,0,0,0,1.1,0,2,0,32,1,0
composites,Q66539734,composite,label,1,0,0,0,0,1,0,5.3,1,1
composites,Q25345055,holobiont,none,0,0,0,2.2,0,1,0,18,0.5,0
composites,Q5156764,composite monarchy,none,0,0,0,2.48,2,3,34.7,35.3,0.5,0
composites,Q19588495,composite chordophone,none,0,0,0,0,1,1,17.7,27.8,0.667,0
composites,Q33308141,composite manuscript,none,0,0,0,0,0,1,0,14.4,1,0
composites,Q5156731,composite index,none,0,0,0,0.69,0,1,0,8.6,0.667,0
composites,Q2514392,composite construction,none,0,0,1,1.79,2,0,30.1,0,1,0
composites,Q186476,composite bow,none,0,0,0,3.37,1,1,22.6,25.8,1,0
composites,Q1061379,composite pattern,none,0,0,0,3.3,0,1,0,27.9,0.667,0
composites,Q185644,composite video,none,0,0,0,3.3,1,0,19,0,1,0
composites,Q966330,composite armor,none,0,0,0,2.89,0,1,0,20.7,0.667,0
composites,Q77345920,composite knot,none,0,0,0,1.1,0,3,0,27.5,1,0
composites,Q1413465,composite data type,none,0,0,0,1.95,0,1,0,18.6,0.154,0
composites,Q7906421,Sea Control Squadron 21,none,0,0,0,1.1,1,0,12.6,0,0.083,0
composites,Q5156763,composite laminate,none,0,0,2.1,1.39,0,2,0,30,0.5,0
composites,Q2362461,composite epoxy material,none,0,0,1,2.4,0,1,0,25.3,0.667,0
composites,Q3517756,composite tense,none,0,0,0,1.39,0,1,0,23.1,0.5,0
composites,Q1472361,composite crew,none,0,0,0,0.69,0,1,0,20.3,1,0
composites,Q5156753,composite film,none,0,0,0,1.39,1,1,20.6,29.5,1,0
composites,Q113114652,composite and hybrid materials,none,0,0,0,0,1,1,20.2,31.7,1,0
composites,Q114797759,collective work,none,0,0,0,0.69,2,2,35.9,33.9,0.333,0
composites,Q1780993,dental composite,none,0,0,0,2.77,0,2,0,40.9,0.25,0
composites,Q1757051,composite structure diagram,none,0,0,0,2.71,0,1,0,3.6,1,0
composites,Q36834,compositeur ou compositrice,none,0,0,0,4.88,2,2,31.8,33.6,0.286,0
composites,Q1415090,compositeur de musique de film,none,0,0,0,2.3,2,2,29.1,19.8,0.182,0
composites,Q2627699,problémiste,none,0,0,0,2.2,2,2,33.7,25.2,0.167,0
composites,Q21680663,compositeur ou compositrice de musique classique,none,0,0,0,1.1,2,2,31.8,25.4,0.333,0
composites,Q4108101,compositeur,none,0,0,0,2.56,2,1,33.9,4.5,0.5,0
composites,Q21680731,compositeur d'opéra,none,0,0,0,0.69,1,1,18,16.7,1,0
composites,Q102394622,CO,none,0,0,0,0,1,0,21.5,0,0.5,0
composites,Q63536580,compositeur de musique de jeu vidéo,none,0,0,0,0.69,1,1,18,18,0.667,0
composites,Q102363572,CA,none,0,0,0,0,2,0,26.8,0,0.333,0
composites,Q1140158,étude d'échecs,none,0,0,0,3.26,1,2,11.3,25.7,0.105,0
composites,Q620529,composite à structure sandwich,none,0,0,0,2.89,0,1,0,35.5,0.667,0
composites,Q15967335,compositeur Wayland,none,0,0,0,0.69,0,1,0,15.6,1,0
composites,Q1121901,compositeur,none,0,0,0,2.48,0,1,0,18.4,0.667,0
composites,Q333373,syntaxe abstraite,none,0,0,0,2.3,0,1,0,27.3,0.5,0
composites,Q28771895,compositeur de chanson,none,0,0,0,0,1,1,23.7,18,0.5,0
composites,Q21680699,compositeur d'opérette,none,0,0,0,0,1,1,23.7,16.7,0.667,0
composites,Q874430,CDAX,none,0,0,0,1.61,1,0,20.7,0,1,0
composites,Q64356038,compositeur de comédie musicale,none,0,0,0,0,2,1,33.3,18,0.667,0
composites,Q3243493,liste de compositeurs britanniques de musique classique,none,0,0,0,1.61,1,0,25,0,0.4,0
composites,Q106672157,Georges Quertant,none,0,0,0,0.69,1,0,31.8,0,0.667,0
composites,Q46586007,Andrew March,none,0,0,0,1.39,1,0,31.8,0,0.667,0
composites,Q1168566,Compositeurs pour accordéon,none,0,0,0,1.1,1,0,13.9,0,0.667,0
composites,Q56224083,Fibre de carbone et epoxy,none,0,0,0,0,0,1,0,25.3,0.4,0
composites,Q57594719,composite expoxy-beauxite,none,0,0,0,0,0,1,0,25.3,0.5,0
composites,Q16526546,Compositermes vindai,none,0,0,0,0.69,1,0,26.5,0,1,0
blends,Q50332859,Blendstrup,none,0,0,0,0.69,1,0,25.8,0,1,0
blends,Q108433891,"Blends, Portmanteaus, Centaurs",none,0,0,0,0,1,0,16.9,0,1,0
blends,Q883815,engaged column,none,0,0,0,2.56,0,1,0,28.4,1,0
blends,Q17853087,union,none,0,0,0,1.1,0,2,0,39.4,0.167,0
blends,Q4963176,Blenda Littmarck,none,0,0,0,1.1,1,0,31.8,0,1,0
blends,Q208674,blend word,none,0,0,0,4.04,1,3,16.8,39,0.222,0
blends,Q12055133,blend,label,1,0,0,1.1,0,1,0,16.5,1,0
blends,Q173136,Blender,none,0,0,0,4.52,5,0,39.2,0,0.4,0
blends,Q406161,Blenda Ljungberg,none,0,0,0,1.79,1,0,31.8,0,1,0
blends,Q599950,Blendecques,none,0,0,0,3.85,1,0,21.2,0,1,0
blends,Q105006,sphalerite,none,0,0,0,4.03,1,2,12.6,26.9,0.143,0
blends,Q869010,blended learning,none,0,0,1,3.81,1,2,8.8,31.1,0.25,0
blends,Q501862,blender,none,0,0,0,3.93,0,5,0,42.4,0.333,0
blends,Q20000209,Blend,label,1,0,0,0,1,0,21,0,1,0
blends,Q116040686,Blender Games,none,0,0,0,0,1,0,25.1,0,1,0
blends,Q883799,Blender Foundation,none,0,0,0,3.22,1,0,37.6,0,0.667,0
blends,Q506791,Blender,none,0,0,0,3.56,2,0,18.6,0,0.667,0
blends,Q379697,mixing,none,0,0,1,2.71,1,3,28.6,40.6,0.5,1
blends,Q90894033,Blenda Böttiger,none,0,0,0,0,1,0,31.8,0,1,0
blends,Q883744,blended whiskey,none,0,0,0,2.77,0,1,0,21.8,0.5,0
blends,Q37549636,Blend,label,1,0,0,0,1,0,25.8,0,1,0
blends,Q4926019,Blendo Games,none,0,0,0,1.79,1,0,25.1,0,1,0
blends,Q2628943,Błędów,none,0,0,0,2.56,1,0,12.5,0,0.5,0
blends,Q10431273,Blenda,none,0,0,0,0.69,1,0,18.7,0,0.5,0
blends,Q10431270,Blend,label,1,0,0,1.61,1,1,18.6,22.2,1,0
blends,Q1569399,melange yarn,none,0,0,0,1.39,0,2,0,25.6,0.5,0
blends,Q20001708,Blendi,none,0,0,0,1.1,1,0,21,0,1,0
blends,Q2536408,Blender Game Engine,none,0,0,0,2.56,1,0,18,0,1,0
blends,Q60241128,Blend S,none,0,0,0,0,1,0,17.2,0,1,0
blends,Q9659110,Blender Institute,none,0,0,0,0.69,1,0,21.5,0,1,0
blends,Q15671948,Blend file,none,0,0,0,0.69,3,0,38.9,0,0.5,0
blends,Q27504959,George Blendinger,none,0,0,0,0.69,1,0,31.8,0,0.2,0
blends,Q1558568,passing,none,0,0,1,2.48,0,1,0,7.6,0.5,0
blends,Q106590254,Blenda Lundin,none,0,0,0,0,1,0,31.8,0,1,0
blends,Q4939247,Blenda Björck,none,0,0,0,1.61,1,0,31.8,0,1,0
blends,Q4926016,Blendi Nallbani,none,0,0,0,2.2,1,0,31.8,0,1,0
blends,Q6437304,Kris Weston,none,0,0,0,1.1,1,0,31.8,0,0.286,0
blends,Q11159662,Blendžiava,none,0,0,0,2.08,2,0,29,0,1,0
blends,Q1976944,blending,none,0,0,0,2.08,0,1,0,14.7,1,0
blends,Q115942947,blending,none,0,0,0,0,0,1,0,26.6,0.667,0
blends,Q106156488,Blendworth (OSD 82-2),none,0,0,0,0,1,0,15.6,0,1,0
blends,Q109695369,portmanteau couple name,none,0,0,1,0,1,2,20.6,34.6,0.5,0
blends,Q10874,cécité,none,0,0,0,4.85,2,4,37.3,35.4,0.333,0
blends,Q132734,Fagopyrum esculentum,none,0,0,0,4.65,1,3,26.5,40,0.154,0
blends,Q33831,pidgin,none,0,0,0,4.43,1,3,17.9,36,0.5,0
blends,Q4926012,Blendi Fevziu,none,0,0,0,2.08,1,0,31.8,0,1,0
blends,Q12476645,Blendung,none,0,0,0,1.95,1,0,22.5,0,0.667,0
blends,Q21460609,Blendon Reed Campbell,none,0,0,0,0.69,1,0,31.8,0,0.5,0
blends,Q4926035,Blendworth,none,0,0,0,1.79,1,0,21.1,0,0.667,0
blends,Q2655299,Blendio,none,0,0,0,2.48,1,0,14,0,1,0
blends,Q106812445,Blendi Idrizi,none,0,0,0,2.48,1,0,31.8,0,1,0
blends,Q12476643,Blendis,none,0,0,0,1.95,1,0,22.5,0,0.667,0
blends,Q883779,Blender,none,0,0,0,1.79,1,0,22.2,0,1,0
blends,Q111286143,Blendinger,none,0,0,0,0.69,1,0,25.8,0,1,0
blends,Q883782,Blender Emte,none,0,0,0,1.39,1,0,16.5,0,1,0
blends,Q4926004,Blende,none,0,0,0,2.77,1,0,29.3,0,0.667,0
blends,Q4926001,Blenda,none,0,0,0,2.3,1,0,12.5,0,1,0
blends,Q3277587,Blendtec,none,0,0,0,2.2,1,0,35.2,0,0.667,0
blends,Q18246365,Blenda Sylvan,none,0,0,0,0.69,1,0,31.8,0,1,0
blends,Q12476641,Blender,none,0,0,0,1.79,1,0,22.5,0,0.667,0
blends,Q58196927,Blendi Sokoli,none,0,0,0,1.1,1,0,31.8,0,1,0
nanoparticles,Q61231,nanoparticle,label,1,1,3.1,3.83,0,2,0,27.7,0.222,1
nanoparticles,Q109772331,nanoparticles ZnO in sunscreen,none,0,0,1,0.69,1,1,16.2,16.2,1,0
nanoparticles,Q17157429,nanoconjugates,none,0,0,2.1,0.69,0,1,0,29.5,0.5,0
nanoparticles,Q114812620,Nanoparticles-based countermeasures for Treatment of Microgravity-induced Osteoporosis,none,0,0,1,0,1,0,20.2,0,0.667,0
nanoparticles,Q24851989,Nanoparticles,label,1,0,1,0,1,0,21.6,0,1,0
nanoparticles,Q17162639,Nanoparticles for drug delivery to the brain,none,0,0,1,1.1,0,0,0,0,1,0
nanoparticles,Q3870163,nanoparticle tracking analysis,none,0,0,4.2,1.79,0,1,0,26.6,1,0
nanoparticles,Q30230805,Nanoparticle-mediated activation of receptor signaling,none,0,0,1,0,1,0,29.1,0,1,0
nanoparticles,Q55118462,Nanoparticle Ontology,none,0,0,1,0,1,0,25,0,0.667,0
nanoparticles,Q110639771,Nanoparticle interfacial layer,none,0,0,3.1,0.69,1,0,23.9,0,1,0
nanoparticles,Q39086725,Nanoparticle deposition,none,0,0,2.1,1.79,0,0,0,0,1,0
nanoparticles,Q60792273,nanoparticle drug delivery,none,0,0,2.1,1.61,0,1,0,19,0.667,0
nanoparticles,Q6954909,NOMFET,none,0,0,1,1.1,0,1,0,28.5,0.667,0
nanoparticles,Q30231051,Nanoparticle triggered autophagic cell death,none,0,0,1,0,1,0,29.1,0,1,0
nanoparticles,Q3870160,iron nanoparticle,none,0,0,1,1.39,0,1,0,34,1,0
crystallization,Q284256,crystallization,label,1,0,1,4.09,0,4,0,47.9,0.667,1
crystallization,Q504492,water of crystallization,none,0,0,3.1,3.4,0,1,0,33.7,0.5,0
crystallization,Q3002827,Crystallization,label,1,0,1,1.39,1,0,28.8,0,0.667,0
crystallization,Q1789148,crystallization of polymers,none,0,0,1,2.08,0,1,0,29.1,0.667,0
crystallization,Q114812302,Crystallization of Huntingtin Exon 1 Using Microgravity,none,0,0,1,0,1,0,20.2,0,0.667,0
crystallization,Q114814780,Crystallization of LRRK2 Under Microgravity Conditions,none,0,0,1,0,1,0,20.2,0,0.667,0
crystallization,Q110244271,crystallization artifact,none,0,0,1,0,0,1,0,26.6,0.667,0
crystallization,Q49117842,crystallization inhibitor,none,0,0,1,0,0,1,0,16.7,1,0
crystallization,Q123288435,Crystallization,label,1,0,1,0,1,0,20.9,0,1,0
crystallization,Q5191432,Crystallization adjutant,none,0,0,2.1,0.69,0,0,0,0,1,0
crystallization,Q64812181,crystallization demonstration,none,0,0,1,0.69,0,1,0,16.2,1,0
crystallization,Q114814184,Crystallization of LRRK2 Under Microgravity Conditions-2,none,0,0,1,0,1,0,20.2,0,0.667,0
crystallization,Q114812513,Crystallization of RAS in Space,none,0,0,1,0,1,0,20.2,0,0.667,0
crystallization,Q115698602,Crystallization of protein kinases and phosphatases,none,0,0,1,0,1,0,21.6,0,1,0
crystallization,Q114813263,Crystallization of Medically Relevant Proteins Using Microgravity,none,0,0,1,0,1,0,20.2,0,0.667,0
polymer,Q178593,macromolecule,none,0,0,0,4.34,1,1,14.3,17.2,0.333,0
polymer,Q81163,polymer,label,1,0,0,4.57,1,2,19.9,42.1,0.4,1
polymer,Q207849,acrylic paint,none,0,0,0,3.85,1,2,23.8,28,0.333,0
polymer,Q3456979,polymer science,none,0,0,0,2.08,2,1,23,31.7,0.667,0
polymer,Q176996,polymerase chain reaction,none,0,0,1,4.3,1,3,30.1,18.2,0.222,0
polymer,Q24785038,Polymerase/histidinol phosphatase-like,none,0,0,0,0,1,1,23.1,18,0.5,0
polymer,Q1022550,polymer brushes,none,0,0,0,1.39,1,2,22.2,31.3,1,0
polymer,Q24745284,"Polymerase/histidinol phosphatase, N-terminal",none,0,0,0,0,1,1,26.4,7.1,0.5,0
polymer,Q750446,polymer chemistry,none,0,0,1,3.99,2,2,39,37.8,0.667,0
polymer,Q83138032,"Polymerase/histidinol phosphatase, N-terminal domain, protein family",none,0,0,0,0,1,1,23.9,5.9,0.667,0
polymer,Q1764062,sequencing,none,0,0,1,3.09,0,1,0,14.7,0.25,0
polymer,Q24776223,"Polymerase, nucleotidyl transferase domain",none,0,0,0,0,1,0,26.4,0,0.5,0
polymer,Q181898,polymerization,none,0,0,0,4.03,0,2,0,40.2,0.222,0
polymer,Q83141957,"Polymerase, nucleotidyl transferase domain, protein family",none,0,0,0,0,2,1,31.1,16.7,0.667,0
polymer,Q18035623,POLQ,none,0,0,0,1.79,1,1,15.8,13,0.286,0
polymer,Q18054260,CAVIN1,none,0,0,0,1.79,1,1,15.8,13,0.222,0
polymer,Q18047443,POLR1B,none,0,0,0,1.61,1,1,15.8,13,0.222,0
polymer,Q18030650,POLR2D,none,0,0,0,1.79,1,1,15.8,13,0.2,0
polymer,Q18036141,POLR3A,none,0,0,0,1.39,1,1,15.8,13,0.182,0
polymer,Q18040536,POLR3K,none,0,0,0,1.61,1,1,15.8,13,0.182,0
polymer,Q18253018,PIGR,none,0,0,0,1.95,1,1,15.8,13,0.5,0
polymer,Q7226552,Polymera,none,0,0,0,2.2,1,0,26.5,0,1,0
polymer,Q18035617,POLD3,none,0,0,0,2.08,1,1,15.8,13,0.286,0
polymer,Q17849895,POLR3D,none,0,0,0,1.39,1,1,15.8,13,0.222,0
polymer,Q7226566,Polymeridium,none,0,0,0,1.79,1,0,26.5,0,1,0
polymer,Q10636791,Polymerus,none,0,0,0,2.2,1,0,26.5,0,1,0
polymer,Q31837964,Polymer Physics Prize,none,0,0,0,0.69,1,0,17,0,1,0
polymer,Q18038809,POLM,none,0,0,0,1.79,1,1,15.8,13,0.333,0
polymer,Q3531548,polymer engineering,none,0,0,0,2.3,1,2,37.4,26.6,1,0
polymer,Q18035537,POLR3G,none,0,0,0,1.95,1,1,15.8,13,0.286,0
polymer,Q18035536,POLR3F,none,0,0,0,1.79,1,1,15.8,13,0.286,0
polymer,Q18059068,POLR2J3,none,0,0,0,1.1,1,1,15.8,13,0.286,0
polymer,Q902120,polymer physics,none,0,0,0,2.94,1,1,13.9,22,0.667,0
polymer,Q7226568,polymersome,none,0,0,0,1.61,1,1,26.5,26.1,1,0
polymer,Q631266,polymère superabsorbant,none,0,0,0,2.48,0,2,0,30.4,0.333,0
polymer,Q1812439,polymère vinylique,none,0,0,0,2.08,1,2,26.5,28.3,0.5,0
polymer,Q11474,matière plastique,none,0,0,0,5.02,1,2,25.6,42.5,0.5,0
polymer,Q2468248,polymère inorganique,none,0,0,0,2.4,1,1,19.9,23.8,0.667,0
polymer,Q21463129,Polymer,label,1,0,0,2.3,2,0,24.8,0,1,0
polymer,Q4144977,Polymerurus,none,0,0,0,2.08,1,0,26.5,0,1,0
polymer,Q416878,Polymérase,none,0,0,0,3.37,1,1,18.8,10.1,0.5,0
polymer,Q1059955,membrane synthétique,none,0,0,0,2.64,0,2,0,35.7,0.4,0
polymer,Q412798,polymère conducteur,none,0,0,0,3.14,0,2,0,35.2,0.2,0
polymer,Q7226561,Polymeria,none,0,0,0,2.48,1,0,26.5,0,1,0
polymer,Q1053113,polymère cellulosique,none,0,0,0,1.79,1,1,26.5,23.8,1,0
polymer,Q898597,réticulation,none,0,0,0,3.04,1,0,28.9,0,0.4,0
polymer,Q2620998,polymérisation radicalaire,none,0,0,0,2.94,0,2,0,34.4,0.5,0
polymer,Q11821744,polymérisation en chaîne,none,0,0,0,2.89,0,1,0,30.8,0.5,0
polymer,Q901428,Polymérisation par étapes,none,0,0,0,2.83,0,1,0,30.8,0.333,0
polymer,Q2371697,polymère de condensation,none,0,0,0,3.47,1,2,30.8,31.8,0.5,0
polymer,Q900770,Polymérisation par ouverture de cycle,none,0,0,0,2.3,0,2,0,34.4,0.667,0
polymer,Q543275,Polymère électroactif,none,0,0,1,2.83,0,2,0,30.7,1,0
polymer,Q5856,fibre synthétique,none,0,0,0,3.53,0,3,0,31.4,0.333,0
polymer,Q145153,Polymère à cristaux liquides,none,0,0,0,2.4,1,1,19.9,23.8,1,0
polymer,Q30591739,polymère en solution,none,0,0,0,1.79,1,1,16.5,16.8,0.5,0
polymer,Q2695129,polymère à empreinte moléculaire,none,0,0,0,1.79,0,1,0,23.8,0.5,0
carbon nanotubes,Q1778729,carbon nanotube,label,1,1,0,4.09,0,2,0,26.1,0.333,1
carbon nanotubes,Q25111406,carbon nanotubes for water transport,none,0,0,0,0.69,0,0,0,0,0.667,0
carbon nanotubes,Q114813777,Space Environment Exposure Experiment of CNT Material for Space Application,none,0,0,1,0,1,0,20.2,0,0.667,0
carbon nanotubes,Q14956255,carbon nanotube computer,none,0,0,0,1.61,0,1,0,25.8,1,0
carbon nanotubes,Q5037974,carbon nanotube chemistry,none,0,0,1,1.95,0,0,0,0,1,0
carbon nanotubes,Q1778563,carbon nanotube field-effect transistor,none,0,0,1,1.79,0,2,0,30.6,0.5,0
carbon nanotubes,Q123669604,carbon nanotube transistor,none,0,0,0,0,0,1,0,12.6,1,0
